kyc_verified,account_age_days,transaction_amount,hour,day,weekday,channel_atm,channel_mobile,channel_pos,channel_web,avg_txn_per_customer,txns_count_per_customer,amt_deviation,high_amount_flag,is_night,is_weekend,is_fraud
1,0.29909668785547006,0.0037629641722096065,4,25,0,0,1,0,0,16179.0,8,-14049.0,0,1,0,0
1,0.016728002676480426,0.03042895098735668,5,10,6,1,0,0,0,11160.714285714286,7,-1405.7142857142862,0,1,0,0
1,0.38106390097022413,0.02542798559120451,3,7,3,0,1,0,0,45173.5,6,-36848.5,0,1,0,0
1,0.31013716962194715,0.375047924461222,9,13,2,0,0,0,1,23233.428571428572,7,85063.57142857142,0,0,0,1
1,0.8608230177316828,0.060445234900065835,21,23,5,0,1,0,0,12027.0,9,6311.0,0,0,0,0
1,0.015724322515891603,0.021388744309696985,22,5,1,0,1,0,0,14071.083333333334,12,-6901.083333333334,0,1,0,1
1,0.12311809969889595,0.011558175268729324,7,24,6,0,0,0,1,40550.357142857145,14,-36191.357142857145,0,0,0,0
1,0.8875878220140515,0.14250303354014596,11,12,1,0,1,0,0,72961.0,9,-31159.0,0,0,0,0
1,0.7561057209769153,0.015188246654188033,2,13,2,0,1,0,0,15292.0,8,-9895.0,0,1,0,0
1,0.3770491803278688,0.015884185195330885,22,17,6,0,0,0,1,55236.857142857145,7,-49640.857142857145,0,1,0,0
1,0.2867179658748745,0.022028727993260513,12,15,4,0,0,0,1,43394.75,4,-36041.75,0,0,0,0
1,0.4596855135496822,0.03148509892416644,6,10,6,0,0,1,0,45149.2,5,-35092.2,0,0,0,0
1,0.7022415523586484,0.03839902101381179,9,23,5,0,1,0,0,36808.454545454544,11,-24774.454545454544,0,0,0,0
0,0.35296085647373704,0.0429698334423229,17,3,6,0,0,1,0,46780.0,9,-33439.0,0,0,0,0
1,0.8668450986952158,0.2389796995426984,22,20,2,0,1,0,0,80726.6,10,-11337.600000000006,0,1,0,0
1,0.9585145533623285,0.015020382081450057,23,6,2,1,0,0,0,7124.333333333333,6,-1775.333333333333,0,1,0,0
0,0.0622281699565072,0.01384533007228423,16,7,3,1,0,0,0,44718.555555555555,9,-39705.555555555555,0,0,0,1
0,0.7169621947139512,0.025896607523431356,19,22,4,0,0,0,1,40321.625,8,-31862.625,0,0,0,1
1,0.28705252592840413,0.09053146238474917,9,13,2,0,1,0,0,69682.25,8,-42741.25,0,0,0,0
1,0.921378387420542,1.0,11,11,0,0,1,0,0,139349.516,5,147649.27400000003,1,0,0,0
1,0.42188022750083637,0.024693578085475867,14,8,4,0,0,0,1,36744.71428571428,7,-28629.714285714283,0,0,0,0
1,0.7704918032786885,0.273933999636783,3,16,5,0,0,1,0,19165.555555555555,9,60218.444444444445,0,1,0,0
1,0.04048176647708264,0.024711063978469408,4,19,1,0,1,0,0,53213.57142857143,7,-45093.57142857143,0,1,0,0
1,0.48343927735028436,0.9528552697183256,8,5,1,1,0,0,0,32426.909090909092,11,241091.0909090909,1,0,0,0
1,0.1716293074606892,0.050890942968396094,13,19,1,0,0,0,1,14958.5,2,647.5,0,0,0,0
1,0.8353964536634325,0.013250809710503905,20,12,1,0,0,0,1,72805.42857142857,7,-67962.42857142857,0,0,0,0
0,0.8360655737704917,0.020535432731612277,3,5,1,0,1,0,0,23923.30769230769,13,-16997.30769230769,0,1,0,0
1,0.7136165941786551,0.03023660616442775,19,16,5,1,0,0,0,12557.333333333334,3,-2857.333333333334,0,0,0,0
1,0.218802275008364,0.004672230607873639,20,14,3,0,0,0,1,50703.09090909091,11,-48313.09090909091,0,0,0,0
1,0.23017731682837067,0.028708339116792436,12,19,1,0,1,0,0,34863.4,10,-25600.4,0,0,0,0
1,0.3124790899966544,0.1230901951387189,9,12,1,0,1,0,0,53346.4,10,-17095.4,0,0,0,0
1,0.5965205754432921,0.01070136651204591,7,6,2,1,0,0,0,6527.4,5,-2413.3999999999996,0,0,0,0
1,0.18333890933422547,0.0191575443637214,3,12,1,0,0,0,1,14787.142857142857,7,-8255.142857142857,0,1,0,0
1,0.7577785212445634,0.09409858455543113,21,24,6,0,1,0,0,11079.0,7,16882.0,0,0,0,0
1,0.8176647708263634,0.04106736828462585,6,3,6,0,1,0,0,9109.777777777777,9,3687.2222222222226,0,0,0,0
1,0.423887587822014,0.03060031273869336,15,6,2,0,0,0,1,52101.0,5,-42297.0,0,0,0,0
0,0.8638340582134493,1.0,11,16,5,0,1,0,0,67110.2325,12,219888.55750000005,1,0,0,1
1,0.82903981264637,0.005105880754113406,22,17,6,0,0,0,1,23733.333333333332,9,-21219.333333333332,0,1,0,1
1,0.8357310137169621,0.024763521657450025,21,6,2,1,0,0,0,62270.6,5,-54135.6,0,0,0,0
1,0.6202743392438943,0.06868109050002275,2,12,1,0,0,1,0,25844.583333333332,12,-5151.583333333332,0,1,0,0
1,0.711943793911007,0.008788409818552733,1,3,6,0,1,0,0,42392.916666666664,12,-38825.916666666664,0,1,0,0
1,0.6380060220809635,0.013614516284769517,2,15,4,0,1,0,0,10204.285714285714,7,-5257.285714285714,0,1,0,0
1,0.7858815657410505,0.283796043285139,7,21,3,0,0,0,1,46426.857142857145,7,35777.142857142855,0,0,0,0
1,0.4710605553696888,0.19986375691615152,15,5,1,0,1,0,0,26236.75,12,31967.25,0,0,0,0
1,0.3087989294078287,0.013516595284005697,19,24,6,0,0,0,1,51006.2,5,-46087.2,0,0,0,1
1,0.5694212111073937,0.005347186077424247,1,11,0,0,0,1,0,33996.4,5,-31413.4,0,1,0,0
1,0.06624289059886249,0.06286178531177294,2,11,0,0,0,0,1,43429.7,10,-24400.699999999997,0,1,0,0
1,0.24556707929073268,0.012114226665923863,8,18,0,0,1,0,0,32510.0,7,-27992.0,0,0,0,0
1,0.7002341920374707,0.2521360854310372,8,2,5,0,0,0,1,22606.571428571428,7,50544.42857142857,0,0,0,0
0,0.6169287387085982,0.04850586716407737,12,8,4,0,1,0,0,60253.0,13,-45329.0,0,0,0,0
1,0.855470056875209,0.8939138216157041,22,19,1,0,1,0,0,38090.1,10,218573.9,1,1,0,0
1,0.4921378387420542,0.052922803734245336,13,17,6,0,0,0,1,21851.428571428572,7,-5664.4285714285725,0,0,0,0
1,0.4523251923720308,0.022840073428160728,23,15,4,0,1,0,0,40027.25,8,-32442.25,0,1,0,0
0,0.6530612244897959,0.7982135292620648,12,20,2,0,0,0,1,81315.1,10,147983.9,1,0,0,1
0,0.26831716293074603,0.03698616085993383,0,12,1,0,1,0,0,117203.75,4,-105573.75,0,1,0,1
1,0.21813315490130478,0.035671221706819696,18,20,2,0,0,0,1,18226.909090909092,11,-6972.909090909092,0,0,0,0
1,0.8798929407828705,0.3736665389147324,21,18,0,0,0,1,0,62678.142857142855,7,45223.857142857145,0,0,0,0
1,0.9504851120776179,0.015272178940557019,15,2,5,0,0,0,1,49692.63636363636,11,-44271.63636363636,0,0,0,0
1,0.13884242221478754,0.03649305867751603,2,13,2,1,0,0,0,9188.2,10,2300.7999999999993,0,1,0,0
1,0.004349280695884911,0.02998480930532079,12,19,1,0,0,0,1,28744.0,4,-19116.0,0,0,0,0
1,0.8216794914687187,0.023644424505863525,5,2,5,0,0,1,0,73083.0,8,-65268.0,0,1,0,0
0,0.3054533288725326,0.041987126256086006,21,10,6,1,0,0,0,31373.909090909092,11,-18313.909090909092,0,0,0,1
1,0.7664770826363332,0.043312556944996264,21,19,1,0,0,1,0,59942.125,8,-46503.125,0,0,0,0
1,0.9913014386082302,0.040046192133803164,10,13,2,0,0,0,1,97140.54545454546,11,-84635.54545454546,0,0,0,0
1,0.02275008364001338,0.02713460874737392,3,1,4,0,1,0,0,26236.75,12,-17423.75,0,1,0,0
1,0.05687520910003346,0.040934475497874954,16,1,4,0,1,0,0,57154.57142857143,7,-44395.57142857143,0,0,0,0
1,0.016728002676480426,0.04640406282625397,6,25,0,0,0,0,1,77539.5,4,-63216.5,0,0,0,0
1,0.13047842087654735,0.03605940853127626,18,22,4,0,1,0,0,32426.909090909092,11,-21061.909090909092,0,0,0,0
1,0.8056206088992974,0.026949258281642408,2,9,5,0,0,1,0,57154.57142857143,7,-48394.57142857143,0,1,0,0
1,0.912010705921713,0.5908658101446785,11,16,5,0,0,0,1,58239.666666666664,9,111769.33333333334,0,0,0,1
0,0.8959518233522917,0.012589842955348127,1,5,1,0,0,0,1,40027.25,8,-35373.25,0,1,0,0
1,0.3830712612914018,0.03443322048287713,10,9,5,1,0,0,0,38628.8,10,-27728.800000000003,0,0,0,0
1,0.28839076614252257,0.071790082274274,12,10,6,0,0,0,1,10101.777777777777,9,11480.222222222223,0,0,0,0
0,0.18333890933422547,0.019339397650854205,11,23,5,0,0,0,1,11792.3,10,-5208.299999999999,0,0,0,1
1,0.07561057209769154,0.01009285743587075,5,20,2,0,0,0,1,29412.571428571428,7,-25472.571428571428,0,1,0,0
1,0.13583138173302106,0.009987942077909515,1,12,1,0,0,0,1,37866.5,14,-33956.5,0,1,0,0
1,0.1522248243559719,0.21202344690385858,14,22,4,0,1,0,0,26221.2,5,35459.8,0,0,0,0
1,0.8424222147875543,0.01168757087688151,18,13,2,1,0,0,0,26236.75,12,-21840.75,0,0,0,0
1,0.6604215456674473,0.032593704539956816,17,13,2,0,0,0,1,14071.083333333334,12,-3697.083333333334,0,0,0,0
1,0.5520240883238541,0.06024939289853821,22,21,3,0,0,0,1,47269.4,5,-28987.4,0,1,0,0
1,0.7450652392104382,0.005151344075896608,6,5,1,0,0,1,0,12827.0,5,-10300.0,0,0,0,0
1,0.025761124121779857,0.7614232104036586,3,22,4,0,1,0,0,33774.22222222222,9,185004.77777777778,0,1,0,1
0,0.15490130478420877,0.9927091170291998,21,21,3,0,1,0,0,67474.0,5,217440.0,1,0,0,1
1,0.17330210772833723,0.010806281870007144,0,8,4,0,0,1,0,25844.583333333332,12,-21700.583333333332,0,1,0,0
1,0.5720976915356306,0.08518777348592363,13,10,6,0,0,0,1,50837.232500000006,12,-25424.232500000006,0,0,0,0
1,0.406825025092004,0.003969297709533368,8,17,6,0,1,0,0,62259.0,5,-60070.0,0,0,0,0
1,0.2997658079625293,0.04387909987798693,21,12,1,0,1,0,0,6952.2,5,6648.8,0,0,0,0
1,0.49381063900970223,0.5381913060909415,1,2,5,0,1,0,0,86327.875,8,68619.125,0,1,0,0
0,0.8778855804616928,0.9344601102891225,14,5,1,0,0,0,1,84732.5,8,183525.5,1,0,0,1
0,0.19337571094011374,0.1243491794342537,12,2,5,0,1,0,0,23595.25,8,13015.75,0,0,0,0
1,0.03211776513884242,0.02606447209616933,6,25,0,0,1,0,0,22365.88888888889,9,-13858.88888888889,0,0,0,0
1,0.05185680829708933,0.75332724194765,18,6,2,0,1,0,0,73504.42857142857,7,142959.57142857142,0,0,0,0
0,0.6825025092004015,0.0421200190428369,2,11,0,1,0,0,0,34784.555555555555,9,-21686.555555555555,0,1,0,0
0,0.4148544663767146,0.02707515671119589,23,3,6,0,0,0,1,34266.545454545456,11,-25470.545454545456,0,1,0,0
0,0.47607895617263296,0.22324239584851324,19,11,0,0,0,0,1,35536.454545454544,11,29352.545454545456,0,0,0,0
1,0.7584476413516226,0.010477547081728607,19,5,1,0,0,0,1,54716.833333333336,6,-50666.833333333336,0,0,0,0
1,0.42455670792907324,0.019374369436841284,22,7,3,0,0,0,1,6724.25,4,-130.25,0,1,0,0
0,0.7129474740715959,0.029463729694113323,7,7,3,0,0,1,0,60634.88888888889,9,-51155.88888888889,0,0,0,1
1,0.20173971227835397,0.9281197254896653,10,19,1,0,1,0,0,80726.6,10,185718.4,1,0,0,1
1,0.6259618601538977,0.023046406965484486,4,21,3,0,1,0,0,29839.333333333332,6,-22195.333333333332,0,1,0,0
1,0.6052191368350619,0.014153081788970519,3,4,0,0,0,0,1,58716.625,8,-53615.625,0,1,0,0
1,0.2345265975242556,0.06800963220907084,5,6,2,0,1,0,0,16066.5,2,4434.5,0,1,0,0
1,0.6671127467380394,0.09528762527899179,15,8,4,0,1,0,0,51528.545454545456,11,-23227.545454545456,0,0,0,0
1,0.17430578788892606,0.02071029166154767,8,8,4,0,0,1,0,16482.166666666668,12,-9506.166666666668,0,0,0,0
1,0.9979926396788223,0.09002437148793653,23,18,0,0,1,0,0,50405.142857142855,7,-23609.142857142855,0,1,0,0
0,0.7842087654734025,0.6698705718680867,1,5,1,0,0,1,0,98222.88888888889,9,94377.11111111111,0,1,0,0
0,0.5095349615255939,0.01458323475661158,16,21,3,0,0,0,1,53278.11111111111,9,-48054.11111111111,0,0,0,0
1,0.49113415858146536,0.10960507446210158,17,22,4,0,1,0,0,14972.833333333334,6,17422.166666666664,0,0,0,0
1,0.4663767146202743,0.007039820519198828,11,9,5,0,0,0,1,10661.333333333334,6,-7594.333333333334,0,0,0,0
1,0.11040481766477082,0.017468407100545525,15,16,5,0,0,1,0,26077.5,10,-20028.5,0,0,0,0
1,0.21813315490130478,0.03794438779597977,15,13,2,0,1,0,0,79113.375,8,-67209.375,0,0,0,0
1,0.4335898293743727,0.019559719902572797,15,9,5,0,0,1,0,45541.666666666664,6,-38894.666666666664,0,0,0,0
1,0.7945801271328203,0.03408000544440764,19,6,2,0,1,0,0,31840.85714285714,7,-21041.85714285714,0,0,0,0
1,0.3215122114419538,0.9193907677072906,2,18,0,1,0,0,0,69636.0,9,194313.0,1,1,0,0
1,0.7835396453663432,0.02291351417873359,23,19,1,0,0,1,0,20385.8,5,-12779.8,0,1,0,0
1,0.608564737370358,0.04291737576334228,23,24,6,0,0,0,1,72961.0,9,-59635.0,0,1,0,0
1,0.19839411174305788,0.028061361076031494,4,1,4,0,0,0,1,61965.529411764706,17,-52887.529411764706,0,1,0,0
1,0.7631314821010371,0.012271599702865715,12,23,5,1,0,0,0,86191.6,10,-81628.6,0,0,0,0
1,0.3941117430578789,0.02080471548371278,12,1,4,1,0,0,0,9109.777777777777,9,-2106.7777777777774,0,0,0,0
1,0.9969889595182335,0.038213670548080274,20,5,1,0,1,0,0,26311.555555555555,9,-14330.555555555555,0,0,0,0
1,0.07159585145533623,0.018356690464617312,5,12,1,0,1,0,0,62835.25,4,-56532.25,0,1,0,0
1,0.05587152893944463,0.018832306754041572,3,11,0,0,1,0,0,19105.583333333332,12,-12666.583333333332,0,1,0,0
1,0.6065573770491803,0.04092398396207883,9,15,4,0,0,1,0,21437.8,10,-8681.8,0,0,0,0
1,0.4095015055202409,0.04006717520539541,14,23,5,0,1,0,0,52916.63636363636,11,-40405.63636363636,0,0,0,0
1,0.2656406825025092,0.038143726976106115,2,22,4,0,0,0,1,29520.545454545456,11,-17559.545454545456,0,1,0,0
1,0.5272666443626631,0.041840244754940276,20,7,3,0,0,0,1,10553.818181818182,11,2464.181818181818,0,0,0,0
1,0.3469387755102041,0.014051663609607992,17,5,1,0,1,0,0,55991.0,11,-50919.0,0,0,0,0
1,0.07259953161592506,0.01207226052273937,17,15,4,0,0,1,0,34278.625,8,-29772.625,0,0,0,0
1,0.7544329207092673,0.03093604188416931,4,10,6,0,0,0,1,27712.18181818182,11,-17812.18181818182,0,1,0,0
0,0.8678487788558046,0.7936077450475666,17,23,5,0,0,0,1,88983.57142857143,7,138998.42857142858,1,0,0,0
1,0.3245232519237203,0.007414018629260564,0,9,5,0,0,0,1,4985.0,4,-1811.0,0,1,0,0
0,0.6453663432586149,0.01399221157342996,17,12,1,0,0,1,0,28065.2,5,-23010.2,0,0,0,0
1,0.4409501505520241,0.014209036646549843,20,13,2,0,1,0,0,60806.88888888889,9,-55689.88888888889,0,0,0,0
1,0.6771495483439277,0.010390117616760914,1,2,5,0,1,0,0,24575.5,6,-20550.5,0,1,0,0
1,0.3335563733690197,0.03758068122171416,14,13,2,0,1,0,0,37866.5,14,-26066.5,0,0,0,0
1,0.7407159585145533,0.6449286941021026,20,7,3,0,1,0,0,213783.158,5,-28315.157999999996,0,0,0,0
1,0.022080963532954166,0.015999592089088244,3,3,6,0,0,0,1,69180.36363636363,11,-63551.36363636363,0,1,0,0
0,0.4064904650384744,0.025022312873754404,9,16,5,0,1,0,0,28273.0,6,-20064.0,0,0,0,0
1,0.727333556373369,0.03370231015574719,11,6,2,0,0,0,1,54336.11111111111,9,-43645.11111111111,0,0,0,0
1,0.593174974907996,0.007249651235121296,8,19,1,0,1,0,0,25662.2,5,-22535.2,0,0,0,0
0,0.04516560722649716,0.0205004609456252,23,10,6,0,1,0,0,88907.66666666667,9,-81991.66666666667,0,1,0,0
1,0.03278688524590164,0.018500074787164332,20,9,5,0,0,0,1,14071.083333333334,12,-7727.083333333334,0,0,0,0
1,0.46804951488792235,0.02416550411707099,12,16,5,0,0,0,1,121827.25,4,-113863.25,0,0,0,0
0,0.416192706590833,0.5303821062800269,7,6,2,0,1,0,0,49851.75,4,102862.25,0,0,0,0
0,0.08531281365005018,0.010530004760709224,11,24,6,0,0,1,0,54039.8,10,-49974.8,0,0,0,0
1,0.4633656741385078,0.048250573126371696,15,7,3,0,1,0,0,9082.875,8,5768.125,0,0,0,0
1,0.06992305118768818,0.01837417635761085,8,10,6,0,0,0,1,111970.82714285715,7,-105662.82714285715,0,0,0,0
1,0.34928069588491134,0.8750010797538923,12,3,6,0,0,1,0,93592.75,8,157663.25,1,0,0,0
1,0.08096353295416527,0.07011143654689424,7,13,2,0,0,1,0,43719.333333333336,3,-22617.333333333336,0,0,0,0
1,0.9441284710605553,0.037140036718276974,1,10,6,0,1,0,0,78477.72375,8,-66803.72375,0,1,0,0
1,0.42924054867848777,0.015485506835078197,11,21,3,0,1,0,0,11250.375,8,-5768.375,0,0,0,0
1,0.5881565741050518,0.0059906669395864845,15,22,4,0,1,0,0,47258.6,10,-44491.6,0,0,0,0
0,0.9143526262964202,0.04330556258779885,10,3,6,1,0,0,0,61685.848750000005,8,-48248.848750000005,0,0,0,1
1,0.9715623954499832,0.5784333402262722,4,6,2,0,0,1,0,53172.2,15,113281.8,0,1,0,0
1,0.3445968551354968,0.12056523219045187,12,18,0,0,1,0,0,55685.4,5,-20156.4,0,0,0,0
0,0.320508531281365,0.03350996533281826,23,5,1,0,0,0,1,53172.2,15,-42536.2,0,1,0,1
1,0.04884576781532285,0.4766619458252762,12,22,4,0,1,0,0,50731.98090909091,11,86621.01909090909,0,0,0,1
1,0.06457009033121444,0.7911667143856685,10,6,2,0,0,0,1,79113.375,8,148170.625,0,0,0,0
1,0.03646704583472733,0.09459868109504635,14,24,6,0,0,1,0,32003.0,13,-3899.0,0,0,0,0
1,0.9926396788223486,0.7750657041172178,2,11,0,0,0,1,0,78833.375,8,143846.625,0,1,0,0
1,0.8374038139846102,0.4005878197675852,2,19,1,0,1,0,0,18836.272727272728,11,96763.72727272726,0,1,0,0
1,0.7249916359986618,0.058525283849375255,3,4,0,1,0,0,0,44900.875,8,-27111.875,0,1,0,0
1,0.045834727333556376,0.009407410430524017,19,24,6,0,0,0,1,20920.0,9,-17176.0,0,0,0,0
0,0.6617597858815657,0.04993621321094886,13,15,4,0,1,0,0,26077.5,10,-10744.5,0,0,0,0
0,0.3292070926731348,0.09591362024816048,18,6,2,0,0,0,1,55236.857142857145,7,-26756.857142857145,0,0,0,0
0,0.8387420541987286,0.012212147666687684,23,8,4,0,0,0,1,7428.666666666667,3,-2882.666666666667,0,1,0,0
1,0.9698895951823352,0.036618957107069514,17,4,0,0,0,0,1,20875.0,10,-9350.0,0,0,0,0
1,0.702576112412178,0.039315281806673236,7,18,0,0,1,0,0,18226.909090909092,11,-5930.909090909092,0,0,0,0
1,0.8919371027099364,0.01877285471786354,9,11,0,0,1,0,0,27210.777777777777,9,-20788.777777777777,0,0,0,0
1,0.8022750083640013,0.1365648242795401,12,25,0,0,0,0,1,37486.9,10,2617.0999999999985,0,0,0,0
1,0.6038808966209435,0.02651211095680393,17,6,2,0,0,0,1,54234.25,8,-45599.25,0,0,0,0
1,0.7249916359986618,0.0041756312468571284,3,5,1,0,1,0,0,42314.57142857143,7,-40066.57142857143,0,1,0,0
0,0.5791234526597524,0.055759015577797374,12,15,4,0,1,0,0,63747.36363636364,11,-46749.36363636364,0,0,0,1
0,0.7929073268651723,0.010239738937016477,5,22,4,0,0,1,0,13072.777777777777,9,-9090.777777777777,0,1,0,1
1,0.30980260956841754,0.02632326331247371,18,7,3,0,0,1,0,54922.875,8,-46341.875,0,0,0,0
1,0.5292740046838408,0.957195268359322,10,22,4,0,1,0,0,143044.1975,4,131714.8025,1,0,0,0
0,0.4202074272331883,0.744231080412411,4,11,0,0,0,0,1,74434.08777777778,9,139428.91222222222,0,1,0,1
1,0.04048176647708264,0.02842856482889581,20,8,4,0,0,0,1,11309.5,6,-2126.5,0,0,0,0
1,0.9357644697223151,0.19466694951847172,2,16,5,0,0,0,1,39841.8,5,16876.199999999997,0,1,0,0
1,0.3168283706925393,0.01010684615026558,6,17,6,0,0,0,1,78904.33333333333,12,-74960.33333333333,0,0,0,0
0,0.6560722649715623,0.8643032104204451,13,14,3,0,0,0,1,99300.83333333333,6,148896.1666666667,1,0,0,0
1,0.6490465038474406,0.0036580488142483724,11,3,6,0,0,0,1,60253.0,13,-58153.0,0,0,0,0
1,0.3636667781866845,0.030880087026589988,14,1,4,0,0,0,1,43429.7,10,-33545.7,0,0,0,0
1,0.29842756774841084,0.028183762326986266,16,12,1,0,1,0,0,40296.310000000005,9,-31183.310000000005,0,0,0,0
1,0.796587487453998,0.017136175133668285,16,12,1,0,0,0,1,38705.6,5,-32751.6,0,0,0,0
1,0.744396119103379,0.04134364539392377,18,8,4,0,0,1,0,9197.285714285714,7,3678.7142857142862,0,0,0,0
1,0.2927400468384075,0.032216009251296376,13,7,3,0,0,1,0,48269.833333333336,6,-38003.833333333336,0,0,0,0
1,0.22181331549013047,0.5659344239144906,8,17,6,0,0,0,1,57736.666666666664,3,105143.33333333334,0,0,0,1
1,0.8430913348946135,0.08742596778909663,6,1,4,0,0,0,1,50731.98090909091,11,-24678.98090909091,0,0,0,0
1,0.5480093676814988,0.03165296349690441,18,8,4,0,1,0,0,9082.875,8,1022.125,0,0,0,0
1,0.8089662094345935,0.05652839486951309,3,4,0,0,0,0,1,13275.875,8,3942.125,0,1,0,0
1,0.04750752760120442,0.02776060371654262,19,8,4,0,1,0,0,10209.0,3,-1217.0,0,0,0,0
1,0.9909668785547006,0.04337900333837171,8,23,5,0,0,0,1,19386.8,5,-5928.799999999999,0,0,0,0
1,0.9759116761458682,0.595971690898792,3,3,6,0,0,0,1,89400.22222222222,9,82068.77777777778,0,1,0,0
1,0.9575108732017397,0.029047565440867097,5,24,6,0,0,0,1,24191.625,8,-14831.625,0,1,0,0
1,0.8240214118434259,0.027848033181510315,7,9,5,0,0,0,1,42392.916666666664,12,-33375.916666666664,0,0,0,0
1,0.04516560722649716,0.010397111973958328,19,16,5,0,0,1,0,154762.465,6,-150735.465,0,0,0,0
1,0.9287387085981933,0.4552801958727766,22,16,5,0,1,0,0,27969.5,10,103269.5,0,1,0,0
1,0.8608230177316828,0.012901091850633123,0,8,4,0,0,0,1,31978.923076923078,13,-27235.923076923078,0,1,0,0
1,0.45466711274673804,0.06603022912220223,3,8,4,0,1,0,0,45173.5,6,-25238.5,0,1,0,0
1,0.0013382402141184344,0.048296036448154896,8,22,4,0,0,0,1,27753.222222222223,9,-12889.222222222223,0,0,0,0
1,0.4386082301773168,0.41048483520192824,18,3,6,0,0,0,1,55991.0,11,62439.0,0,0,0,1
0,0.35396453663432587,0.14526230745452642,15,6,2,0,1,0,0,35167.125,8,7423.875,0,0,0,0
1,0.48645031783205084,0.061497885658276887,11,3,6,0,0,0,1,31175.444444444445,9,-12536.444444444445,0,0,0,0
1,0.3599866175978588,0.0034027547765427017,16,15,4,0,0,0,1,45836.39857142857,7,-43809.39857142857,0,0,0,0
1,0.5232519237203078,0.019531742473783135,1,8,4,0,1,0,0,62475.75,4,-55836.75,0,1,0,0
1,0.11308129809300768,0.012715741384901606,11,15,4,0,1,0,0,16975.166666666668,6,-12285.166666666668,0,0,0,0
0,0.3519571763131482,0.022549807604467977,17,1,4,0,0,0,1,44900.875,8,-37398.875,0,0,0,1
1,0.49146871863499497,0.06966729486485836,12,10,6,0,0,0,1,19105.583333333332,12,1869.4166666666679,0,0,0,0
1,0.03713616594178655,0.011218948944654663,11,24,6,0,0,1,0,45836.39857142857,7,-41574.39857142857,0,0,0,0
1,0.5383071261291401,0.011610632947709941,13,2,5,0,1,0,0,60313.2,5,-55939.2,0,0,0,0
1,0.7708263633322181,0.016045055410871447,19,3,6,0,0,1,0,7775.4,5,-2133.3999999999996,0,0,0,0
1,0.23720307795249246,0.01592615133851538,19,18,0,0,0,1,0,17695.333333333332,9,-12087.333333333332,0,0,0,0
1,0.6058882569421211,0.018111887962707764,13,6,2,0,1,0,0,44530.25,8,-38297.25,0,0,0,0
0,0.19471395115423218,0.02244838942510545,4,25,0,0,0,1,0,73316.63636363637,11,-65843.63636363637,0,1,0,0
1,0.5476748076279692,0.0236793962918506,6,21,3,0,0,1,0,6634.5,8,1190.5,0,0,0,0
0,0.8491134158581465,0.043221630301429864,10,22,4,0,0,0,1,31373.909090909092,11,-17960.909090909092,0,0,0,0
1,0.577785212445634,0.007386041200470901,8,1,4,1,0,0,0,51528.545454545456,11,-48362.545454545456,0,0,0,0
1,0.932418869187019,0.02877128833156918,9,2,5,0,0,0,1,59970.75,4,-50689.75,0,0,0,0
1,0.8424222147875543,0.4936617309935949,1,5,1,0,1,0,0,39817.6,5,102396.4,0,1,0,0
1,0.5550351288056206,0.013292775853688397,10,11,0,0,0,0,1,22713.75,8,-17858.75,0,0,0,0
1,0.8992974238875878,0.021511145560651757,10,16,5,0,1,0,0,41748.348750000005,8,-34543.348750000005,0,0,0,0
0,0.37805286048845765,0.014590229113808997,5,10,6,0,1,0,0,36053.879,10,-30827.879,0,1,0,0
0,0.2462361993977919,0.06631000341009885,20,5,1,0,1,0,0,38090.1,10,-18075.1,0,0,0,0
1,0.3522917363666778,0.026732433208522522,17,19,1,0,0,0,1,26942.363636363636,11,-18244.363636363636,0,0,0,0
1,0.17129474740715958,0.009648715753834858,13,5,1,1,0,0,0,30784.625,8,-26971.625,0,0,0,0
1,0.5466711274673803,0.004395953498575721,15,11,0,0,0,1,0,40550.357142857145,14,-38239.357142857145,0,0,0,0
1,0.41385078621612575,0.03062129581028561,12,23,5,0,0,0,1,97140.54545454546,11,-87330.54545454546,0,0,0,0
0,0.9775844764135162,0.05815108573931352,19,12,1,0,1,0,0,61606.857142857145,7,-43924.857142857145,0,0,0,0
0,0.7236533957845434,0.03949363791520733,23,3,6,0,0,1,0,38238.1,10,-25891.1,0,1,0,0
1,0.7055871528939445,0.033034349043394,0,17,6,0,1,0,0,38794.833333333336,6,-28294.833333333336,0,1,0,0
1,0.9561726329876212,0.01711169488347733,5,1,4,0,1,0,0,40838.71428571428,7,-34891.71428571428,0,1,0,0
1,0.8046169287387086,0.0043994506771744294,7,5,1,0,0,0,1,9000.0,2,-6688.0,0,0,0,1
0,0.016728002676480426,0.011575661161722862,8,20,2,0,1,0,0,5846.571428571428,7,-1482.5714285714284,0,0,0,1
1,0.899966543994647,0.769641580110622,15,22,4,0,0,0,1,58716.625,8,162412.375,0,0,0,0
1,0.4539979926396788,0.07441996058050226,23,14,3,1,0,0,0,48282.0,7,-25948.0,0,1,0,0
1,0.6574105051856808,0.09795597254980586,7,2,5,0,1,0,0,13414.57142857143,7,15649.42857142857,0,0,0,0
1,0.1415189026430244,0.04378467605582182,16,3,6,0,1,0,0,34857.444444444445,9,-21283.444444444445,0,0,0,0
1,0.18200066912010704,0.008980754641481663,0,12,1,0,1,0,0,15524.5,8,-11902.5,0,1,0,0
1,0.5092004014720642,0.5661302659160182,18,4,0,0,0,1,0,23733.333333333332,9,139202.66666666666,0,0,0,0
