transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,timestamp,is_fraud,hour,day,weekday,channel_atm,channel_mobile,channel_pos,channel_web,avg_txn_per_customer,txns_count_per_customer,amt_deviation,high_amount_flag,is_night,is_weekend
TXN_203959,CUST_327,1,0.3171629307460689,0.02126984023734092,2025-08-20 23:19:10,0,23,20,2,0,1,0,0,32003.0,13,-24867.0,0,1,0
TXN_203960,CUST_113,1,0.6015389762462362,0.12083101776395366,2025-08-09 15:35:12,0,15,9,5,0,1,0,0,18070.75,4,17534.25,0,0,0
TXN_203961,CUST_432,1,0.9304115088658413,0.05018101571285841,2025-08-15 17:51:12,0,17,15,4,0,0,0,1,7998.285714285715,7,7404.714285714285,0,0,0
TXN_203962,CUST_747,1,0.24088323854131816,0.07628045959501482,2025-08-18 02:56:56,0,2,18,0,0,0,0,1,51880.0,4,-29014.0,0,1,0
TXN_203963,CUST_691,1,0.3185011709601873,0.06251206745190217,2025-08-17 11:05:50,0,11,17,6,0,0,0,1,79756.98764705882,17,-60827.98764705882,0,0,0
TXN_203964,CUST_520,1,0.8046169287387086,0.05008309471209459,2025-08-03 01:20:11,0,1,3,6,0,1,0,0,9704.833333333334,6,5670.166666666666,0,1,0
TXN_203965,CUST_787,1,0.5797925727668116,0.028187259505584976,2025-08-15 12:55:28,0,12,15,4,0,0,1,0,26177.090909090908,11,-17063.090909090908,0,0,0
TXN_203966,CUST_617,0,0.4372699899631984,0.02812780746940694,2025-08-20 05:44:56,0,5,20,2,0,0,0,1,30426.571428571428,7,-21329.571428571428,0,1,0
TXN_203967,CUST_563,1,0.7209769153563065,0.01375090625011912,2025-08-07 01:44:37,0,1,7,3,0,0,0,1,60669.4,10,-55683.4,0,1,0
TXN_203968,CUST_591,1,0.5326196052191369,0.018800832146653203,2025-08-18 23:37:45,0,23,18,0,0,1,0,0,36701.42857142857,7,-30271.428571428572,0,1,0
TXN_203969,CUST_187,1,0.9892940782870525,0.004962496431566386,2025-08-02 10:49:14,0,10,2,5,0,0,1,0,9188.2,10,-6715.200000000001,0,0,0
TXN_203970,CUST_370,1,0.7561057209769153,0.009473856823899465,2025-08-21 21:46:47,0,21,21,3,0,0,0,1,49692.63636363636,11,-45929.63636363636,0,0,0
TXN_203971,CUST_299,0,0.09802609568417531,0.1229957713165538,2025-08-07 04:18:00,0,4,7,3,1,0,0,0,23977.5,6,12246.5,0,1,0
TXN_203972,CUST_270,1,0.3596520575443292,0.01989195186945004,2025-08-01 12:16:03,0,12,1,4,0,1,0,0,54212.09090909091,11,-47470.09090909091,0,0,0
TXN_203973,CUST_328,1,0.7524255603880896,0.16468214021315092,2025-08-21 09:59:57,0,9,21,3,0,1,0,0,15137.5,8,33006.5,0,0,0
TXN_203974,CUST_524,1,0.3556373369019739,0.0057283785446833975,2025-08-15 01:16:23,0,1,15,4,0,1,0,0,38030.0,7,-35338.0,0,1,0
TXN_203975,CUST_439,1,0.5182335229173637,0.041742323754176455,2025-08-10 11:47:09,0,11,10,6,0,0,1,0,38238.1,10,-25248.1,0,0,0
TXN_203976,CUST_615,1,0.30210772833723654,0.041906691148315724,2025-08-13 14:27:16,0,14,13,2,0,1,0,0,53059.0,9,-40022.0,0,0,0
TXN_203977,CUST_223,1,0.6958849113415858,0.033782745263517475,2025-08-11 02:35:29,0,2,11,0,0,0,0,1,40039.583333333336,12,-29325.583333333336,0,1,0
TXN_203978,CUST_759,1,0.38139846102375374,0.03086609831219516,2025-08-16 07:27:44,0,7,16,5,0,1,0,0,8227.6,5,1652.3999999999996,0,0,0
TXN_203979,CUST_212,1,0.499163599866176,0.03288397036364957,2025-08-02 05:00:37,0,5,2,5,0,1,0,0,11792.3,10,-1335.2999999999993,0,1,0
TXN_203980,CUST_252,1,0.05687520910003346,0.040934475497874954,2025-08-01 16:03:28,0,16,1,4,0,1,0,0,57154.57142857143,7,-44395.57142857143,0,0,0
TXN_203981,CUST_760,1,0.4225493476078956,0.014481816577249052,2025-08-17 03:08:18,0,3,17,6,0,1,0,0,15292.0,8,-10097.0,0,1,0
TXN_203982,CUST_679,1,0.9083305453328873,0.010652406011664,2025-08-15 19:25:51,0,19,15,4,0,0,1,0,62588.5,12,-58488.5,0,0,0
TXN_203983,CUST_224,1,0.4620274339243894,0.01797200081875945,2025-08-08 19:34:46,0,19,8,4,0,1,0,0,16975.166666666668,6,-10782.166666666668,0,0,0
TXN_203984,CUST_145,0,0.7925727668116427,0.02678489088750314,2025-08-04 13:57:43,0,13,4,0,0,0,0,1,35703.0,6,-26990.0,0,0,0
TXN_203985,CUST_595,1,0.24723987955838073,0.33159897755087614,2025-08-06 18:05:05,0,18,6,2,0,1,0,0,46426.857142857145,7,49446.142857142855,0,0,0
TXN_203986,CUST_241,0,0.5627300100368016,0.037622647364898655,2025-08-11 02:17:46,0,2,11,0,0,0,0,1,59942.125,8,-48130.125,0,1,0
TXN_203987,CUST_626,1,0.6574105051856808,0.042001114970480834,2025-08-21 19:49:26,0,19,21,3,0,0,0,1,39981.0,8,-26917.0,0,0,0
TXN_203988,CUST_253,1,0.5078621612579458,0.011677079341085389,2025-08-18 08:16:58,0,8,18,0,0,0,0,1,14081.5,6,-9688.5,0,0,0
TXN_203989,CUST_560,1,0.15490130478420877,0.03537396152592953,2025-08-03 14:32:52,0,14,3,6,0,0,0,1,13713.833333333334,6,-2544.833333333334,0,0,0
TXN_203990,CUST_641,1,0.7474071595851455,0.03672037528643204,2025-08-17 02:16:33,0,2,17,6,0,0,1,0,13275.875,8,-1721.875,0,1,0
TXN_203991,CUST_233,1,0.4747407159585145,0.06938052621976432,2025-08-02 19:18:51,0,19,2,5,0,0,1,0,15471.833333333334,6,5421.166666666666,0,0,0
TXN_203992,CUST_363,0,0.9745734359317497,0.0932767475847348,2025-08-19 10:55:57,0,10,19,1,0,0,0,1,14358.8,5,13367.2,0,0,0
TXN_203993,CUST_552,1,0.26497156239545,0.013436160176235418,2025-08-04 10:34:58,0,10,4,0,1,0,0,0,22464.2,5,-17568.2,0,0,0
TXN_203994,CUST_710,1,0.22984275677484106,0.783130197965838,2025-08-14 09:06:51,1,9,14,3,0,0,0,1,69682.25,8,155303.75,0,0,0
TXN_203995,CUST_740,1,0.5627300100368016,0.009980947720712098,2025-08-10 10:38:34,0,10,10,6,0,0,0,1,15419.9,10,-11511.9,0,0,0
TXN_203996,CUST_667,0,0.19337571094011374,0.01742993813595974,2025-08-03 06:39:28,0,6,3,6,0,1,0,0,74434.08777777778,9,-68396.08777777778,0,0,0
TXN_203997,CUST_676,1,0.0705921712947474,0.041172283642587085,2025-08-07 17:27:13,0,17,7,3,0,1,0,0,29520.545454545456,11,-16693.545454545456,0,0,0
TXN_203998,CUST_796,0,0.08899297423887587,0.005119869468508239,2025-08-12 09:07:39,0,9,12,1,0,0,0,1,35677.75,8,-33159.75,0,0,0
TXN_203999,CUST_778,1,0.9029775844764135,0.028876203689530415,2025-08-16 01:34:09,0,1,16,5,0,1,0,0,36034.75,8,-26723.75,0,1,0
TXN_204000,CUST_461,1,0.7962529274004684,0.03980488681049233,2025-08-05 13:03:50,0,13,5,1,0,1,0,0,40738.4,5,-28302.4,0,0,0
TXN_204001,CUST_140,1,0.7577785212445634,0.09409858455543113,2025-08-24 21:28:36,0,21,24,6,0,1,0,0,11079.0,7,16882.0,0,0,0
TXN_204002,CUST_207,1,0.6982268317162931,0.03566073017102357,2025-08-07 10:56:20,0,10,7,3,0,1,0,0,38705.6,5,-27454.6,0,0,0
TXN_204003,CUST_537,1,0.6380060220809635,0.007228668163529049,2025-08-18 16:07:38,0,16,18,0,0,0,0,1,46451.5,4,-43330.5,0,0,0
TXN_204004,CUST_557,1,0.6142522582803613,0.022794610106377525,2025-08-21 12:44:15,0,12,21,3,0,0,1,0,7152.142857142857,7,419.8571428571431,0,0,0
TXN_204005,CUST_386,1,0.6851789896286383,0.022563796318862808,2025-08-08 01:03:37,0,1,8,4,0,1,0,0,88983.57142857143,7,-81477.57142857143,0,1,0
TXN_204006,CUST_778,0,0.2810304449648712,0.005280739684048797,2025-08-04 01:12:33,0,1,4,0,0,0,1,0,36034.75,8,-33470.75,0,1,0
TXN_204007,CUST_754,0,0.24322515891602542,0.03768209940107668,2025-08-02 01:34:11,0,1,2,5,0,0,0,1,9564.166666666666,6,2264.833333333334,0,1,0
TXN_204008,CUST_134,1,0.8440950150552023,0.7954052948473024,2025-08-02 21:22:03,1,21,2,5,0,1,0,0,29221.81818181818,11,199274.18181818182,1,0,0
TXN_204009,CUST_715,1,0.702576112412178,0.039315281806673236,2025-08-18 07:51:15,0,7,18,0,0,1,0,0,18226.909090909092,11,-5930.909090909092,0,0,0
TXN_204010,CUST_114,1,0.9675476748076279,0.10371232852327891,2025-08-20 18:13:32,0,18,20,2,0,1,0,0,67223.57142857143,7,-36513.571428571435,0,0,0
TXN_204011,CUST_740,1,0.9441284710605553,0.017311034063603674,2025-08-10 17:05:22,0,17,10,6,0,0,1,0,15419.9,10,-9415.9,0,0,0
TXN_204012,CUST_476,1,0.7303445968551355,0.012362526346432118,2025-08-06 19:50:58,0,19,6,2,0,0,1,0,46780.0,9,-42191.0,0,0,0
TXN_204013,CUST_515,1,0.320508531281365,0.06851322592728477,2025-08-04 15:59:13,0,15,4,0,0,1,0,0,9080.7,10,11564.3,0,0,0
TXN_204014,CUST_637,1,0.817999330879893,0.027641699644186557,2025-08-19 01:59:37,0,1,19,1,0,1,0,0,11343.5,10,-2385.5,0,1,0
TXN_204015,CUST_463,1,0.941786550685848,0.023228260252617292,2025-08-14 11:45:20,0,11,14,3,0,0,1,0,10209.0,3,-2513.0,0,0,0
TXN_204016,CUST_337,0,0.5797925727668116,0.06699195323684687,2025-08-08 04:52:06,1,4,8,4,0,1,0,0,93314.4,5,-73104.4,0,1,0
TXN_204017,CUST_102,1,0.9949815991970559,0.014761590865145679,2025-08-16 13:42:08,0,13,16,5,0,1,0,0,21829.375,8,-16554.375,0,0,0
TXN_204018,CUST_679,1,0.024757443961191034,0.02062985655377739,2025-08-17 08:19:30,0,8,17,6,0,0,1,0,62588.5,12,-55635.5,0,0,0
TXN_204019,CUST_662,1,0.40013382402141184,0.007064300769389783,2025-08-14 10:04:26,0,10,14,3,0,1,0,0,45097.52636363637,11,-42023.52636363637,0,0,0
TXN_204020,CUST_746,0,0.4804282368685179,0.7471477273637334,2025-08-20 09:21:39,0,9,20,2,0,0,0,1,189992.758,5,24704.242,0,0,0
TXN_204021,CUST_529,1,0.6005352960856474,0.024805487800634518,2025-08-11 23:09:01,0,23,11,0,0,0,0,1,29412.571428571428,7,-21265.571428571428,0,1,0
TXN_204022,CUST_756,0,0.9685513549682168,0.02350803454051392,2025-08-11 18:26:15,0,18,11,0,0,0,1,0,7782.5,6,-6.5,0,0,0
TXN_204023,CUST_115,1,0.4841083974573436,0.040242034135330805,2025-08-09 01:00:50,0,1,9,5,0,1,0,0,28795.076923076922,13,-16234.076923076922,0,1,0
TXN_204024,CUST_559,1,0.9150217464034794,0.022479864032493822,2025-08-24 00:35:22,0,0,24,6,0,0,0,1,12150.083333333334,12,-4668.083333333334,0,1,0
TXN_204025,CUST_536,0,0.08698561391769823,0.024969855194773787,2025-08-10 00:15:35,0,0,10,6,0,1,0,0,41547.25,8,-33353.25,0,1,0
TXN_204026,CUST_315,1,0.29140180662428905,0.04768403019338103,2025-08-05 16:45:40,0,16,5,1,1,0,0,0,31840.85714285714,7,-17151.85714285714,0,0,0
TXN_204027,CUST_598,1,0.06590833054533288,0.020678817054159297,2025-08-21 11:45:02,0,11,21,3,0,0,1,0,9911.0,10,-2944.0,0,0,0
TXN_204028,CUST_626,1,0.13014386082301774,0.04827855055516136,2025-08-03 23:09:28,0,23,3,6,0,1,0,0,39981.0,8,-25122.0,0,1,0
TXN_204029,CUST_769,1,0.8564737370357979,0.03520959413179026,2025-08-11 11:13:21,0,11,11,0,0,0,1,0,33996.4,5,-22874.4,0,0,0
TXN_204030,CUST_298,1,0.9056540649046504,0.05932963492707805,2025-08-01 05:19:50,0,5,1,4,0,1,0,0,26729.9,10,-8710.900000000001,0,1,0
TXN_204031,CUST_343,1,0.8253596520575444,0.015646377050618755,2025-08-19 06:51:24,0,6,19,1,0,1,0,0,44530.25,8,-39002.25,0,0,0
TXN_204032,CUST_462,1,0.8333890933422549,0.08466669387471616,2025-08-07 08:35:58,0,8,7,3,1,0,0,0,23069.11111111111,9,2194.8888888888905,0,0,0
TXN_204033,CUST_233,1,0.6540649046503847,0.020444506088045874,2025-08-20 10:40:41,0,10,20,2,0,0,1,0,15471.833333333334,6,-8571.833333333334,0,0,0
TXN_204034,CUST_685,1,0.17664770826363332,0.03905649059036886,2025-08-04 15:29:21,0,15,4,0,0,0,0,1,56187.625,8,-43965.625,0,0,0
TXN_204035,CUST_695,1,0.8631649381063901,0.0205004609456252,2025-08-04 09:45:50,0,9,4,0,0,0,0,1,13317.5,6,-6401.5,0,0,0
TXN_204036,CUST_576,0,0.775175644028103,0.5591219200042078,2025-08-20 03:48:56,0,3,20,2,0,0,0,1,37866.5,14,123065.5,0,1,0
TXN_204037,CUST_196,1,0.4821010371361659,0.20465838877497994,2025-08-16 21:15:33,0,21,16,5,0,1,0,0,55991.0,11,3584.0,0,0,0
TXN_204038,CUST_356,1,0.43292070926731346,0.022815593177969773,2025-08-07 17:54:46,0,17,7,3,0,0,1,0,13574.8,5,-5996.799999999999,0,0,0
TXN_204039,CUST_292,1,0.8936099029775845,0.7200096214377607,2025-08-13 01:54:08,0,1,13,2,0,0,0,1,48269.833333333336,6,158667.16666666666,0,1,0
TXN_204040,CUST_181,1,0.8457678153228504,0.020122765656964754,2025-08-14 10:13:11,0,10,14,3,0,1,0,0,47592.75,8,-40784.75,0,0,0
TXN_204041,CUST_361,1,0.07627969220475074,0.019853482904864255,2025-08-15 14:25:57,0,14,15,4,0,0,1,0,28065.2,5,-21334.2,0,0,0
TXN_204042,CUST_439,1,0.8159919705587153,0.011837949556625947,2025-08-20 05:24:54,1,5,20,2,0,0,0,1,38238.1,10,-33799.1,0,1,0
TXN_204043,CUST_548,1,0.5724322515891602,1.0,2025-08-08 09:36:17,0,9,8,4,0,1,0,0,46833.098750000005,8,240165.69125000003,1,0,0
TXN_204044,CUST_683,1,0.4483104717296755,0.01333474199687289,2025-08-05 17:31:07,0,17,5,1,0,1,0,0,40550.357142857145,14,-35683.357142857145,0,0,0
TXN_204045,CUST_184,1,0.38240214118434257,0.015810744444758024,2025-08-19 05:41:34,0,5,19,1,0,0,1,0,36808.454545454544,11,-31233.454545454544,0,1,0
TXN_204046,CUST_686,0,0.04516560722649716,0.0205004609456252,2025-08-10 23:52:02,0,23,10,6,0,1,0,0,88907.66666666667,9,-81991.66666666667,0,1,0
TXN_204047,CUST_107,1,0.3653395784543325,0.573505815580693,2025-08-17 10:33:40,0,10,17,6,0,1,0,0,40321.625,8,124723.375,0,0,0
TXN_204048,CUST_475,1,0.8139846102375377,0.0070013515546130415,2025-08-09 23:39:28,0,23,9,5,0,1,0,0,9502.444444444445,9,-6446.444444444445,0,1,0
TXN_204049,CUST_299,0,0.9300769488123117,0.2709474091134865,2025-08-01 22:20:21,0,22,1,4,0,1,0,0,23977.5,6,54552.5,0,1,0
TXN_204050,CUST_452,0,0.4814319170291067,0.01355856142719019,2025-08-13 12:09:55,0,12,13,2,0,0,1,0,9204.6,5,-4273.6,0,0,0
TXN_204051,CUST_786,1,0.9033121445299431,0.037881438581203034,2025-08-19 21:42:39,0,21,19,1,0,1,0,0,43495.421111111114,9,-31609.421111111114,0,0,0
TXN_204052,CUST_790,0,0.29140180662428905,0.06372209124705507,2025-08-10 14:02:26,0,14,10,6,0,0,1,0,44718.555555555555,9,-25443.555555555555,0,0,0
TXN_204053,CUST_468,1,0.9879558380729341,0.008361754029510383,2025-08-14 21:27:00,0,21,14,3,0,0,0,1,13166.57142857143,7,-9721.57142857143,0,0,0
TXN_204054,CUST_700,0,0.796587487453998,0.049250766205602134,2025-08-22 06:21:29,0,6,22,4,0,1,0,0,29246.88888888889,9,-14109.88888888889,0,0,0
TXN_204055,CUST_305,1,0.0274339243894279,0.013726425999928165,2025-08-06 03:45:15,0,3,6,2,0,0,0,1,33602.0,10,-28623.0,0,1,0
TXN_204056,CUST_137,1,0.13850786216125793,0.012131712558917401,2025-08-14 05:35:25,0,5,14,3,0,0,0,1,5846.571428571428,7,-1323.5714285714284,0,1,0
TXN_204057,CUST_112,1,0.8708598193375711,0.008033019241231846,2025-08-15 22:24:37,0,22,15,4,1,0,0,0,111970.82714285715,7,-108619.82714285715,0,1,0
TXN_204058,CUST_633,1,0.11709601873536299,0.037807997830630165,2025-08-07 02:08:24,0,2,7,3,0,1,0,0,9133.4,10,2731.6000000000004,0,1,0
TXN_204059,CUST_300,1,0.12378721980595517,0.06668769869875929,2025-08-21 08:06:22,0,8,21,3,0,1,0,0,50731.98090909091,11,-30608.98090909091,0,0,0
TXN_204060,CUST_182,1,0.21378387420541986,0.02969804066022675,2025-08-18 16:46:05,0,16,18,0,0,1,0,0,9082.875,8,463.125,0,0,0
TXN_204061,CUST_583,1,0.8936099029775845,0.006102576654745134,2025-08-25 08:02:03,0,8,25,0,0,1,0,0,81315.1,10,-78516.1,0,0,0
TXN_204062,CUST_395,1,0.5058548009367682,0.01891973621900927,2025-08-19 22:16:30,0,22,19,1,0,0,0,1,98222.88888888889,9,-91758.88888888889,0,1,0
TXN_204063,CUST_401,1,0.8584810973569755,0.031736895783273406,2025-08-09 02:03:25,0,2,9,5,0,0,1,0,73316.63636363637,11,-63187.63636363637,0,1,0
TXN_204064,CUST_610,1,0.03747072599531616,0.01093917465675804,2025-08-15 06:07:07,0,6,15,4,0,0,0,1,36642.8,10,-32460.800000000003,0,0,0
TXN_204065,CUST_703,1,0.8875878220140515,0.05019150724865453,2025-08-12 15:17:16,0,15,12,1,0,0,0,1,12846.666666666666,6,2559.333333333334,0,0,0
TXN_204066,CUST_310,1,0.41418534626965536,0.04106736828462585,2025-08-21 01:17:07,0,1,21,3,0,0,0,1,86191.6,10,-73394.6,0,1,0
TXN_204067,CUST_454,1,0.8390766142522582,0.05148546333017642,2025-08-24 10:37:35,0,10,24,6,0,1,0,0,28806.0,6,-13030.0,0,0,0
TXN_204068,CUST_348,1,0.8601538976246236,0.35884199883481,2025-08-14 18:40:06,0,18,14,3,0,1,0,0,53346.4,10,50316.6,0,0,0
TXN_204069,CUST_203,1,0.16159250585480092,0.015691840372401955,2025-08-16 11:26:55,0,11,16,5,0,1,0,0,12027.0,9,-6486.0,0,0,0
TXN_204070,CUST_671,1,0.2308464369354299,0.029533673266087482,2025-08-12 06:45:03,0,6,12,1,0,1,0,0,10641.625,8,-1142.625,0,0,0
TXN_204071,CUST_770,1,0.04717296754767481,0.05952197975000698,2025-08-10 19:10:33,0,19,10,6,0,1,0,0,28513.0,7,-10439.0,0,0,0
TXN_204072,CUST_619,1,0.45466711274673804,0.06603022912220223,2025-08-08 03:41:49,0,3,8,4,0,1,0,0,45173.5,6,-25238.5,0,1,0
TXN_204073,CUST_419,1,0.742723318835731,0.05476581685576435,2025-08-19 16:37:55,0,16,19,1,0,0,1,0,55671.28571428572,7,-38957.28571428572,0,0,0
TXN_204074,CUST_507,0,0.6942121110739378,0.01683891495277812,2025-08-05 10:39:47,0,10,5,1,0,0,1,0,34930.166666666664,6,-29061.166666666664,0,0,0
TXN_204075,CUST_424,1,0.3951154232184677,0.019101589506142075,2025-08-18 12:28:05,0,12,18,0,0,1,0,0,8007.625,8,-1491.625,0,0,0
TXN_204076,CUST_515,0,0.5112077617932419,0.018080413355319392,2025-08-05 03:08:46,0,3,5,1,0,1,0,0,9080.7,10,-2856.7000000000007,0,1,0
TXN_204077,CUST_330,1,0.6992305118768819,0.00879540417575015,2025-08-14 09:07:43,0,9,14,3,0,1,0,0,12319.3,10,-8750.3,0,0,0
TXN_204078,CUST_713,1,0.9909668785547006,0.21089385821647597,2025-08-04 07:54:49,0,7,4,0,0,1,0,0,35478.75,8,25879.25,0,0,0
TXN_204079,CUST_635,1,0.9578454332552693,0.021423716095684064,2025-08-15 11:44:36,1,11,15,4,0,1,0,0,54039.8,10,-46859.8,0,0,0
TXN_204080,CUST_298,1,0.0016728002676480425,0.012708747027704193,2025-08-20 09:59:34,0,9,20,2,0,1,0,0,26729.9,10,-22041.9,0,0,0
TXN_204081,CUST_343,1,0.8802275008364001,0.7661374071547168,2025-08-18 01:15:17,0,1,18,0,0,0,0,1,44530.25,8,175596.75,0,1,0
TXN_204082,CUST_139,1,0.15155570424891268,0.0352270800247838,2025-08-08 08:01:37,0,8,8,4,0,0,1,0,30341.85714285714,7,-19214.85714285714,0,0,0
TXN_204083,CUST_195,1,0.5851455336232854,0.06850273439148866,2025-08-01 14:21:50,0,14,1,4,0,0,0,1,62475.75,4,-41833.75,0,0,0
TXN_204084,CUST_654,1,0.6038808966209435,0.02651211095680393,2025-08-06 17:20:56,0,17,6,2,0,0,0,1,54234.25,8,-45599.25,0,0,0
TXN_204085,CUST_571,1,0.3208430913348946,0.023112853358859937,2025-08-06 16:25:04,0,16,6,2,0,1,0,0,13414.57142857143,7,-5751.571428571429,0,0,0
TXN_204086,CUST_406,0,0.30277684844429575,0.018528052215953994,2025-08-05 03:06:48,0,3,5,1,0,0,1,0,50837.232500000006,12,-44485.232500000006,0,1,0
TXN_204087,CUST_526,1,0.38206758113081296,0.9916110029492056,2025-08-18 08:00:07,0,8,18,0,1,0,0,0,53278.11111111111,9,231321.88888888888,1,0,0
TXN_204088,CUST_103,0,0.34158581465373034,0.016912355703350982,2025-08-13 16:40:43,1,16,13,2,0,1,0,0,21437.8,10,-15547.8,0,0,0
TXN_204089,CUST_369,1,0.6825025092004015,0.04765605276459137,2025-08-03 05:01:36,0,5,3,6,0,1,0,0,6527.4,5,8153.6,0,1,0
TXN_204090,CUST_352,1,0.7002341920374707,0.03772056836566247,2025-08-24 21:36:09,0,21,24,6,0,1,0,0,35242.57142857143,7,-23402.571428571428,0,0,0
TXN_204091,CUST_404,1,0.3469387755102041,0.031306742815632345,2025-08-20 03:33:26,0,3,20,2,0,0,1,0,41817.333333333336,6,-31811.333333333336,0,1,0
TXN_204092,CUST_680,1,0.4560053529608565,0.02516919437490013,2025-08-25 02:07:34,0,2,25,0,0,0,1,0,8616.666666666666,6,-365.66666666666606,0,1,0
TXN_204093,CUST_353,0,0.37805286048845765,0.014590229113808997,2025-08-10 05:03:55,0,5,10,6,0,1,0,0,36053.879,10,-30827.879,0,1,0
TXN_204094,CUST_718,0,0.37872198059551687,0.04904443266827837,2025-08-17 13:12:49,1,13,17,6,0,1,0,0,52130.77777777778,9,-37052.77777777778,0,0,0
TXN_204095,CUST_558,1,0.24389427902308464,0.0127122442063029,2025-08-14 06:17:08,0,6,14,3,0,0,1,0,8656.875,8,-3967.875,0,0,0
TXN_204096,CUST_223,1,0.1445299431247909,0.009599755253452948,2025-08-03 09:20:53,0,9,3,6,0,0,1,0,40039.583333333336,12,-36240.583333333336,0,0,0
TXN_204097,CUST_742,0,0.4817664770826363,0.03210759671473643,2025-08-12 15:14:24,0,15,12,1,0,1,0,0,79113.375,8,-68878.375,0,0,0
TXN_204098,CUST_501,1,0.9243894279023085,0.7680958271699931,2025-08-20 15:59:50,0,15,20,2,0,0,0,1,109033.16666666667,6,111653.83333333333,0,0,0
TXN_204099,CUST_299,1,0.42790230846436933,0.029299362299974055,2025-08-10 01:49:20,0,1,10,6,1,0,0,0,23977.5,6,-14545.5,0,1,0
TXN_204100,CUST_751,1,0.8992974238875878,0.021511145560651757,2025-08-16 10:38:24,0,10,16,5,0,1,0,0,41748.348750000005,8,-34543.348750000005,0,0,0
TXN_204101,CUST_602,1,0.6480428236868517,0.04387210552078952,2025-08-17 23:20:41,0,23,17,6,0,1,0,0,41857.0,8,-28258.0,0,1,0
TXN_204102,CUST_446,1,0.4499832719973235,0.01653466041469054,2025-08-11 02:11:16,0,2,11,0,0,1,0,0,63747.36363636364,11,-57965.36363636364,0,1,0
TXN_204103,CUST_781,1,0.15155570424891268,0.03722746618324467,2025-08-15 23:23:24,0,23,15,4,0,0,0,1,61965.529411764706,17,-50266.529411764706,0,1,0
TXN_204104,CUST_382,0,0.1609233857477417,0.025309081518848444,2025-08-17 14:14:57,0,14,17,6,0,0,0,1,25764.375,8,-17473.375,0,0,0
TXN_204105,CUST_572,0,0.14553362328537972,0.023682893470449308,2025-08-23 22:59:36,1,22,23,5,0,0,1,0,100604.81818181818,11,-92778.81818181818,0,1,0
TXN_204106,CUST_543,1,0.8099698895951823,0.029544164801883606,2025-08-24 07:45:02,0,7,24,6,0,0,0,1,45373.0,9,-35871.0,0,0,0
TXN_204107,CUST_616,0,0.3285379725660756,0.2354020858362203,2025-08-20 15:13:50,0,15,20,2,0,0,1,0,35574.333333333336,6,32791.666666666664,0,0,0
TXN_204108,CUST_702,1,0.617932418869187,0.5814618968927533,2025-08-10 00:12:26,1,0,10,6,1,0,0,0,51528.545454545456,11,115791.45454545454,0,1,0
TXN_204109,CUST_275,1,0.034459685513549686,0.030093221841880728,2025-08-01 04:52:26,0,4,1,4,0,1,0,0,8019.8,5,1639.1999999999998,0,1,0
TXN_204110,CUST_792,1,0.921378387420542,0.05318858930774713,2025-08-09 07:03:26,0,7,9,5,0,0,0,1,55956.0,10,-39693.0,0,0,0
TXN_204111,CUST_616,0,0.2937437269989963,0.04057076892360934,2025-08-08 18:30:44,1,18,8,4,1,0,0,0,35574.333333333336,6,-22919.333333333336,0,0,0
TXN_204112,CUST_635,0,0.7768484442957511,0.023123344894656058,2025-08-18 19:22:04,0,19,18,0,0,0,0,1,54039.8,10,-46373.8,0,0,0
TXN_204113,CUST_405,1,0.08397457343593175,0.16547599975505758,2025-08-13 11:22:15,0,11,13,2,0,0,0,1,34857.444444444445,9,13513.555555555555,0,0,0
TXN_204114,CUST_599,1,0.8397457343593174,0.012449955811399814,2025-08-01 00:31:40,0,0,1,4,0,1,0,0,35909.57142857143,7,-31295.571428571428,0,1,0
TXN_204115,CUST_322,1,0.11040481766477082,0.017468407100545525,2025-08-16 15:45:50,0,15,16,5,0,0,1,0,26077.5,10,-20028.5,0,0,0
TXN_204116,CUST_399,1,0.24088323854131816,0.027634705286989136,2025-08-02 13:34:22,0,13,2,5,1,0,0,0,7532.8,5,1423.1999999999998,0,0,0
TXN_204117,CUST_366,1,0.2459016393442623,0.0037000149574328662,2025-08-08 21:47:13,0,21,8,4,0,0,0,1,31458.222222222223,9,-29346.222222222223,0,0,0
TXN_204118,CUST_281,1,0.5403144864503178,0.794884215236095,2025-08-12 21:00:23,0,21,12,1,0,0,0,1,60806.88888888889,9,167540.11111111112,1,0,0
TXN_204119,CUST_452,0,0.9558380729340916,0.02003533619199706,2025-08-25 21:02:15,1,21,25,0,0,0,0,1,9204.6,5,-2421.6000000000004,0,0,0
TXN_204120,CUST_464,1,0.0823017731682837,0.02180840574154192,2025-08-10 20:35:50,0,20,10,6,0,0,0,1,11250.375,8,-3960.375,0,0,0
TXN_204121,CUST_135,1,0.5433255269320842,0.03132422870862588,2025-08-07 23:26:34,0,23,7,3,1,0,0,0,27421.615384615383,13,-17410.615384615383,0,1,0
TXN_204122,CUST_593,1,0.0548678487788558,0.053132634450167804,2025-08-08 11:04:47,0,11,8,4,0,0,1,0,56916.545454545456,11,-40669.545454545456,0,0,0
TXN_204123,CUST_160,1,0.6935429909668785,0.006326396085062433,2025-08-09 09:40:57,0,9,9,5,0,0,0,1,64793.679000000004,10,-61930.679000000004,0,0,0
TXN_204124,CUST_364,1,0.2579458012713282,0.014709133186165062,2025-08-06 16:50:55,0,16,6,2,0,0,0,1,4972.833333333333,6,287.16666666666697,0,0,0
